acceptance_status;acceptance_statuscode;acceptance_timestamp;acceptance_retrycount;interactionmode;createdon;identificationmethod;identity_issuingcountry_code;identity_idcloudanalysis_errormessage;nationality_name
Approved;IdentityVerificationSucceeded;2020-09-22 07:13:17.077;1.0;;22/09/2020 07:09;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-03-01 13:19:00.833;1.0;NonInteractive;01/03/2021 13:08;PROFILE_API_TEST;;0;
Rejected;ManualReviewFailedRetry;2020-11-25 15:59:03.207;3.0;NonInteractive;25/11/2020 15:46;DOCUMENT;;1;
Rejected;RejectedDueToUserInactivity;2021-02-19 11:27:02.017;1.0;NonInteractive;19/02/2021 11:24;DOCUMENT;;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:44:22.223;1.0;NonInteractive;27/11/2020 14:13;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-29 13:30:56.823;1.0;;29/10/2020 13:25;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:52:37.087;1.0;NonInteractive;09/12/2020 17:39;PROFILE_API_TEST;;0;
Approved;;2020-09-10 10:30:48.440;1.0;;10/09/2020 10:24;;KOR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:47:09.250;1.0;NonInteractive;11/02/2021 13:55;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-23 12:33:07.043;1.0;;23/11/2020 12:31;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:04:07.567;1.0;;14/10/2020 06:55;DOCUMENT;;0;
Rejected;RejectedDueToUserInactivity;2021-01-04 13:47:23.613;1.0;NonInteractive;04/01/2021 13:43;DOCUMENT;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-25 18:17:08.097;1.0;NonInteractive;25/02/2021 18:05;PROFILE_API_TEST;;0;
Approved;;2020-08-21 10:33:18.113;1.0;;21/08/2020 10:32;ITSME;;0;Belgium
Approved;IdentityVerificationSucceeded;2020-10-01 16:13:28.890;1.0;;01/10/2020 16:08;;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:55:08.700;1.0;NonInteractive;11/12/2020 11:54;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:35:54.607;;;04/08/2020 14:57;DOCUMENT;IND;0;India
Rejected;ManualReviewFailedReject;2020-12-22 13:14:57.240;1.0;Interactive;22/12/2020 13:11;DOCUMENT;;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-25 11:57:00.157;1.0;NonInteractive;25/02/2021 11:46;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-12-28 14:52:58.230;2.0;NonInteractive;28/12/2020 14:50;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2020-11-24 18:44:00.500;1.0;NonInteractive;24/11/2020 18:30;DOCUMENT;UKR;0;Ukraine
Approved;IdentityVerificationSucceeded;2020-10-08 16:24:47.387;1.0;;08/10/2020 16:23;DOCUMENT;UKR;0;Ukraine
Approved;IdentityVerificationSucceeded;2020-12-07 15:54:30.527;1.0;NonInteractive;07/12/2020 15:54;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:38:27.440;1.0;;16/11/2020 11:52;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-03-02 17:07:00.997;1.0;NonInteractive;02/03/2021 16:55;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:01:34.943;1.0;;09/10/2020 11:11;DOCUMENT;BEL;0;India
Rejected;ManualReviewFailedRetry;2020-11-20 17:44:02.487;1.0;;20/11/2020 17:40;DOCUMENT;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:21:57.747;1.0;NonInteractive;19/01/2021 11:10;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-10-22 10:42:08.860;1.0;;22/10/2020 10:31;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-02 14:54:42.523;1.0;;02/11/2020 14:54;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-12-15 14:40:58.620;1.0;NonInteractive;15/12/2020 14:40;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:48:55.843;1.0;;08/09/2020 14:00;DOCUMENT;PER;0;Peru
Rejected;ManualReviewFailedReject;2020-09-28 12:38:01.770;1.0;;28/09/2020 12:27;DOCUMENT;;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:45:14.990;1.0;NonInteractive;30/11/2020 15:05;PROFILE_API_TEST;;0;
Approved;;2020-08-04 10:44:58.157;;;04/08/2020 10:43;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:41:03.283;1.0;NonInteractive;09/02/2021 13:00;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-15 14:02:50.430;1.0;;15/10/2020 14:01;EID;;0;
Rejected;UnknownIdentificationMethod;2020-09-17 09:24:44.493;1.0;;17/09/2020 09:24;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:41:49.897;1.0;;18/11/2020 15:56;DOCUMENT;DEU;0;Germany
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:45:16.103;1.0;NonInteractive;30/11/2020 15:29;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-11 10:42:58.767;1.0;NonInteractive;11/01/2021 10:23;DOCUMENT;UKR;0;Ukraine
Approved;IdentityVerificationSucceeded;2020-12-17 07:35:39.080;1.0;NonInteractive;17/12/2020 07:27;DOCUMENT;UKR;0;Ukraine
Approved;IdentityVerificationSucceeded;2020-12-22 10:13:05.190;1.0;NonInteractive;22/12/2020 10:12;EID;BEL;0;Belgium
Rejected;ManualReviewFailedRetry;2020-09-11 14:19:32.397;1.0;;11/09/2020 14:14;DOCUMENT;;1;
Approved;IdentityVerificationSucceeded;2020-11-13 15:32:50.547;1.0;;13/11/2020 15:32;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:24:41.573;1.0;NonInteractive;21/01/2021 16:49;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:55:05.503;1.0;;25/09/2020 14:22;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:47:02.380;1.0;NonInteractive;02/12/2020 16:21;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-02-24 20:00:27.197;2.0;NonInteractive;24/02/2021 19:32;DOCUMENT;DEU;0;Germany
Approved;IdentityVerificationSucceeded;2020-12-21 15:19:35.400;1.0;NonInteractive;21/12/2020 15:17;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:42:25.080;;;06/08/2020 11:52;DOCUMENT;UKR;0;Ukraine
Rejected;UnknownIdentificationMethod;2020-10-22 21:07:21.490;1.0;;22/10/2020 20:58;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-04 14:58:25.363;1.0;NonInteractive;04/01/2021 14:57;ITSME;;0;Belgium
Rejected;UnknownIdentificationMethod;2020-10-30 10:23:52.707;1.0;;30/10/2020 10:23;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-12 14:37:31.043;1.0;;12/11/2020 14:35;;;0;
Rejected;RejectedDueToInactivityTimeout;2021-03-04 12:00:01.090;1.0;NonInteractive;04/03/2021 11:49;PROFILE_API_TEST;;0;
Approved;;2020-08-03 19:41:06.227;;;03/08/2020 19:38;;;0;
Approved;;2020-07-28 13:59:03.110;;;28/07/2020 13:58;PROFILE_API_TEST;;0;
Approved;;2020-08-10 12:36:26.797;;;10/08/2020 12:34;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:38:56.300;1.0;;16/11/2020 17:26;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-09-23 13:59:39.767;1.0;;23/09/2020 13:58;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:54:07.360;1.0;NonInteractive;10/12/2020 14:30;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-09-30 15:12:26.690;1.0;;30/09/2020 15:12;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:55:45.877;1.0;NonInteractive;11/12/2020 15:37;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:57:02.537;1.0;NonInteractive;14/12/2020 15:51;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-23 12:14:00.890;1.0;NonInteractive;23/02/2021 12:02;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-12-17 08:47:00.937;1.0;NonInteractive;17/12/2020 08:29;DOCUMENT;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:03:40.457;1.0;NonInteractive;18/12/2020 16:19;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-10-30 15:16:09.250;1.0;;30/10/2020 15:15;PROFILE_API_TEST;;0;
Rejected;ManualReviewFailedRetry;2020-10-27 06:50:02.050;1.0;;27/10/2020 06:37;DOCUMENT;BEL;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:43:21.437;1.0;NonInteractive;27/11/2020 08:47;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:09:01.563;1.0;NonInteractive;29/12/2020 12:59;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-12 08:56:02.650;1.0;;12/11/2020 08:54;EID;BEL;0;Belgium
Rejected;RejectedDueToUserInactivity;2021-01-21 13:53:02.387;1.0;NonInteractive;21/01/2021 13:49;DOCUMENT;UKR;1;Norway
Approved;IdentityVerificationSucceeded;2020-11-13 14:28:42.830;1.0;;13/11/2020 14:25;EID;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:38:27.023;1.0;NonInteractive;08/02/2021 11:02;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:27:37.457;1.0;NonInteractive;27/01/2021 12:39;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:30:51.280;1.0;;10/11/2020 11:17;DOCUMENT;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:50:40.813;1.0;NonInteractive;16/02/2021 15:03;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-29 13:23:30.497;1.0;;29/10/2020 13:19;;;0;
Rejected;UnknownIdentificationMethod;2020-11-10 11:40:33.973;1.0;;10/11/2020 11:39;PROFILE_API_TEST;;0;
Rejected;ManualReviewFailedReject;2020-09-08 09:54:00.627;1.0;;08/09/2020 09:50;DOCUMENT;;1;
Approved;IdentityVerificationSucceeded;2021-02-05 14:37:09.563;1.0;NonInteractive;05/02/2021 14:36;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:19:08.487;1.0;NonInteractive;15/01/2021 14:26;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-27 09:32:32.223;1.0;NonInteractive;27/01/2021 09:30;DOCUMENT;BEL;0;India
Approved;IdentityVerificationSucceeded;2020-10-29 14:27:08.000;1.0;;29/10/2020 14:25;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:59:31.103;1.0;NonInteractive;16/12/2020 11:10;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-04 10:54:08.230;1.0;;04/11/2020 10:53;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-10-09 14:18:10.857;1.0;;09/10/2020 14:17;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-10-29 23:22:35.540;1.0;;29/10/2020 23:22;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:54:45.467;1.0;NonInteractive;11/12/2020 10:03;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:46:05.637;1.0;NonInteractive;01/12/2020 13:30;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:37:47.307;1.0;;12/11/2020 15:31;PROFILE_API_TEST;;0;
Approved;;2020-09-08 09:31:24.577;1.0;;08/09/2020 09:28;DOCUMENT;GBR;0;United Kingdom of Great Britain and Northern Ireland
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:44:51.207;1.0;NonInteractive;30/11/2020 10:56;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:44:30.223;1.0;NonInteractive;27/11/2020 16:06;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-05 17:40:10.427;1.0;NonInteractive;05/01/2021 17:36;DOCUMENT;UKR;0;Ukraine
Approved;IdentityVerificationSucceeded;2021-02-12 10:35:33.503;1.0;NonInteractive;12/02/2021 10:30;DOCUMENT;BEL;0;India
Approved;IdentityVerificationSucceeded;2021-01-15 12:58:50.220;1.0;NonInteractive;15/01/2021 12:58;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:57:44.960;1.0;;01/10/2020 12:37;DOCUMENT;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:36:57.947;1.0;;27/10/2020 20:32;DOCUMENT;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:37:10.420;1.0;;10/11/2020 13:07;DOCUMENT;;0;
Approved;IdentityVerificationSucceeded;2020-10-23 14:06:56.227;1.0;;23/10/2020 14:06;EID;BEL;0;India
Approved;;2020-08-11 08:50:23.473;;;11/08/2020 08:48;DOCUMENT;UKR;0;Ukraine
Approved;IdentityVerificationSucceeded;2021-01-05 10:39:04.553;1.0;NonInteractive;05/01/2021 10:38;ITSME;;0;Belgium
Approved;IdentityVerificationSucceeded;2020-11-12 14:59:12.480;1.0;;12/11/2020 14:57;;;0;
Approved;IdentityVerificationSucceeded;2020-09-15 05:10:01.037;3.0;;15/09/2020 05:06;DOCUMENT;IND;0;India
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:22:02.307;1.0;;03/11/2020 10:29;DOCUMENT;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2020-12-17 10:31:00.500;1.0;NonInteractive;17/12/2020 10:19;DOCUMENT;CZE;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:18:04.547;1.0;NonInteractive;14/01/2021 11:59;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-06 09:27:26.877;1.0;;06/10/2020 09:25;;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:38:13.203;1.0;;15/11/2020 09:57;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-21 15:57:17.970;1.0;;21/10/2020 15:55;DOCUMENT;CZE;0;Ukraine
Rejected;ManualReviewFailedReject;2021-01-25 14:51:02.700;1.0;NonInteractive;25/01/2021 14:47;DOCUMENT;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:07:13.053;1.0;;20/10/2020 12:51;DOCUMENT;;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:42:51.197;1.0;NonInteractive;10/02/2021 11:06;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:05:17.130;1.0;NonInteractive;21/12/2020 12:35;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:34:08.173;1.0;NonInteractive;01/02/2021 15:42;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-09-29 14:23:26.203;1.0;;29/09/2020 14:23;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:36:09.277;1.0;NonInteractive;02/02/2021 23:02;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-03-01 13:59:01.017;1.0;NonInteractive;01/03/2021 13:47;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:42:56.207;;;10/08/2020 10:07;DOCUMENT;UKR;1;Ukraine
Rejected;UnknownIdentificationMethod;2020-10-26 11:19:07.620;1.0;;26/10/2020 11:13;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:42:48.683;1.0;NonInteractive;26/11/2020 15:03;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:45:38.643;1.0;NonInteractive;01/12/2020 09:55;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:36:46.637;1.0;NonInteractive;03/02/2021 15:34;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-10-26 10:29:47.290;1.0;;26/10/2020 10:28;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:44:07.760;1.0;NonInteractive;27/11/2020 12:51;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-03-04 09:51:01.113;1.0;NonInteractive;04/03/2021 09:38;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:32:34.383;1.0;NonInteractive;01/02/2021 10:05;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:36:17.193;;;19/08/2020 08:41;DOCUMENT;CZE;0;Ukraine
Rejected;RejectedDueToUserInactivity;2021-01-12 11:55:05.770;1.0;NonInteractive;12/01/2021 11:52;DOCUMENT;UKR;0;Ukraine
Approved;IdentityVerificationSucceeded;2020-10-13 14:43:44.707;3.0;;13/10/2020 14:38;;;0;
Approved;IdentityVerificationSucceeded;2020-10-16 09:43:39.047;1.0;;16/10/2020 09:42;DOCUMENT;UKR;0;Ukraine
Approved;;2020-08-28 14:25:17.857;1.0;;28/08/2020 14:24;DOCUMENT;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-03-08 15:22:00.760;1.0;NonInteractive;08/03/2021 15:10;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:09:34.090;1.0;NonInteractive;04/01/2021 12:39;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-03-03 10:05:01.283;1.0;NonInteractive;03/03/2021 09:51;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:44:53.270;1.0;NonInteractive;30/11/2020 11:11;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-12-17 11:27:23.147;1.0;NonInteractive;17/12/2020 11:26;EID;BEL;0;Belgium
Approved;IdentityVerificationSucceeded;2021-01-11 15:11:42.300;1.0;NonInteractive;11/01/2021 15:08;EID;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:50:21.893;1.0;NonInteractive;08/12/2020 11:04;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-04 09:03:34.393;1.0;NonInteractive;04/01/2021 08:53;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:45:13.720;1.0;NonInteractive;10/02/2021 17:09;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:26:12.467;1.0;NonInteractive;26/01/2021 14:00;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:37:55.240;1.0;;13/11/2020 11:01;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-09-16 06:05:10.927;1.0;;16/09/2020 06:04;DOCUMENT;DEU;0;Germany
Rejected;UnknownIdentificationMethod;2020-10-29 09:15:23.387;1.0;;29/10/2020 09:15;PROFILE_API_TEST;;0;
Rejected;MaxAllowedRetries;2020-09-11 10:59:05.333;3.0;;11/09/2020 10:50;DOCUMENT;UKR;0;Ukraine
Rejected;UnknownIdentificationMethod;2020-10-30 09:16:09.983;1.0;;30/10/2020 09:15;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-09 12:59:01.047;1.0;Interactive;09/02/2021 12:46;DOCUMENT;;0;
Rejected;UnknownIdentificationMethod;2020-10-22 20:45:59.440;1.0;;22/10/2020 20:45;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:18:20.377;2.0;;28/10/2020 07:18;DOCUMENT;DEU;0;
Approved;IdentityVerificationSucceeded;2020-11-06 15:13:14.877;1.0;;06/11/2020 15:10;;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:53:38.677;1.0;NonInteractive;18/02/2021 16:18;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:40:01.727;1.0;;19/11/2020 16:02;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-28 14:17:09.717;1.0;NonInteractive;28/01/2021 14:15;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:43:16.287;1.0;NonInteractive;10/02/2021 11:34;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:08:32.880;1.0;;20/10/2020 14:57;DOCUMENT;UKR;0;
Rejected;MaxAllowedRetries;2021-01-19 14:47:15.983;1.0;NonInteractive;19/01/2021 14:45;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:14:04.087;1.0;NonInteractive;11/01/2021 09:15;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-09 17:22:12.090;1.0;;09/11/2020 17:21;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:16:14.087;1.0;NonInteractive;13/01/2021 11:19;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-09-30 09:54:22.087;1.0;;30/09/2020 09:53;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:37:23.013;1.0;;11/11/2020 16:13;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:41:05.330;1.0;NonInteractive;24/11/2020 10:50;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-05 10:04:01.143;1.0;NonInteractive;05/01/2021 10:03;ITSME;;0;Belgium
Rejected;UnknownIdentificationMethod;2020-09-30 07:54:08.513;1.0;;30/09/2020 07:53;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-01-22 16:10:00.287;1.0;Interactive;22/01/2021 15:57;DOCUMENT;BEL;0;Belgium
Rejected;ManualReviewFailedRetry;2020-09-08 13:27:04.300;1.0;;08/09/2020 13:24;DOCUMENT;;1;
Rejected;UnknownIdentificationMethod;2020-10-28 12:23:53.463;1.0;;28/10/2020 12:13;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:53:43.427;1.0;NonInteractive;10/12/2020 09:28;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-12 11:31:13.927;1.0;NonInteractive;12/01/2021 11:13;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:42:53.170;1.0;NonInteractive;26/11/2020 15:11;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:37:21.700;1.0;;11/11/2020 12:59;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-04 15:53:08.947;1.0;;04/11/2020 15:52;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-10-01 16:32:31.443;1.0;;01/10/2020 16:32;PROFILE_API_TEST;;0;
Approved;;2020-09-08 09:03:52.610;1.0;;08/09/2020 09:03;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:35:04.270;1.0;NonInteractive;02/02/2021 12:48;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-04 09:35:18.083;1.0;;04/11/2020 09:34;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-01 10:36:39.930;1.0;;01/10/2020 10:31;;;0;
Rejected;RejectedDueToUserInactivity;2021-02-12 13:39:46.830;1.0;NonInteractive;12/02/2021 12:50;DOCUMENT;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:51:51.620;1.0;NonInteractive;17/02/2021 12:54;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-10 08:23:34.377;1.0;;10/11/2020 08:21;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-30 10:22:37.430;1.0;Interactive;30/11/2020 10:13;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:46:16.310;1.0;;21/08/2020 10:49;DOCUMENT;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:49:51.850;1.0;NonInteractive;07/12/2020 15:04;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-12-17 09:35:24.967;1.0;NonInteractive;17/12/2020 09:33;EID;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:33:12.977;1.0;NonInteractive;01/02/2021 13:46;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:44:43.103;;;14/08/2020 08:19;DOCUMENT;FRA;0;France
Rejected;ManualReviewFailedReject;2020-09-15 13:26:04.480;1.0;;15/09/2020 13:10;DOCUMENT;;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:27:21.777;1.0;NonInteractive;27/01/2021 09:41;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-09-30 07:44:50.617;1.0;;30/09/2020 07:43;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:41:16.680;1.0;NonInteractive;09/02/2021 14:17;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-12-23 14:16:59.567;1.0;NonInteractive;23/12/2020 14:14;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:14:57.523;1.0;;26/10/2020 19:14;DOCUMENT;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:33:55.973;1.0;;11/11/2020 15:03;DOCUMENT;DEU;0;
Approved;IdentityVerificationSucceeded;2021-02-12 10:27:46.240;1.0;NonInteractive;12/02/2021 10:24;DOCUMENT;BEL;0;India
Approved;;2020-08-04 08:45:32.850;;;04/08/2020 08:44;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:55:48.617;1.0;NonInteractive;11/12/2020 15:39;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-27 14:36:44.880;1.0;;27/10/2020 14:35;EID;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:33:31.363;1.0;NonInteractive;01/02/2021 14:24;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:23:20.667;1.0;;04/11/2020 09:43;DOCUMENT;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:09:19.073;1.0;NonInteractive;04/01/2021 09:38;PROFILE_API_TEST;;0;
